cve_id,cvss,vuln_age_days,ai_risk_score,true_label,ai_priority
CVE-2018-4329,5.0,2465,1.2200666858438597e-11,0,Low
CVE-2018-1000040,4.3,2779,3.0827040609493824e-18,0,Low
CVE-2008-6771,5.0,6091,1.08871746005385e-11,0,Low
CVE-2019-18195,6.5,2257,8.634282324226823e-05,0,Low
CVE-2009-4930,4.3,5652,1.8904492544183306e-12,0,Low
CVE-2012-2887,7.5,4845,0.012987073721706925,0,Low
CVE-2014-4407,4.3,4123,3.3698850689257024e-12,0,Low
CVE-2014-9462,7.5,3929,0.013004680430846694,0,Low
CVE-2018-7512,4.3,2842,1.8364589121492948e-13,0,Low
CVE-2010-4163,4.7,5477,1.1590364359160644e-24,0,Low
CVE-2012-4620,7.8,4844,2.9561408595484956e-11,0,Low
CVE-2005-3552,4.3,7351,2.151481222802624e-12,0,Low
CVE-2018-14271,6.8,2711,0.002915154522479339,0,Low
CVE-2017-3162,7.5,3171,0.018037242307465288,0,Low
CVE-2010-5170,6.2,4876,0.000618187140412333,0,Low
CVE-2017-11672,7.2,2759,0.00047439169328067755,0,Low
CVE-2017-0625,4.3,3156,3.1307185219599163e-12,0,Low
CVE-2019-9443,4.6,2308,4.591348409337998e-17,0,Low
CVE-2012-4178,7.5,4894,0.00801308762535412,0,Low
CVE-2019-9326,5.0,2288,8.150419428256804e-12,0,Low
CVE-2011-0685,2.1,5448,5.291158300442045e-26,0,Low
CVE-2012-0845,5.0,4835,1.002631625690078e-17,0,Low
CVE-2010-3496,6.4,4880,1.60637038817986e-10,0,Low
CVE-2014-0098,5.0,4307,9.631293149188865e-18,0,Low
CVE-2019-15680,5.0,2256,1.3064922593806838e-17,0,Low
CVE-2015-4207,5.0,3845,9.176090201065704e-12,0,Low
CVE-2010-4925,7.5,5198,0.008199158938708638,0,Low
CVE-2010-2851,7.5,5639,0.008476725881252914,0,Low
CVE-2016-1210,4.3,3176,3.135488880513127e-12,0,Low
CVE-2014-7183,4.3,4089,1.678374744510356e-12,0,Low
CVE-2019-0581,9.3,2549,0.9999999992059136,1,Critical
CVE-2016-4793,5.0,3264,1.1365635991096271e-11,0,Low
CVE-2019-8442,5.0,2416,3.538494565130667e-12,0,Low
CVE-2014-6858,5.4,4109,3.5787285869694553e-10,0,Low
CVE-2019-2158,4.3,2288,2.9305295532988974e-12,0,Low
CVE-2013-4650,6.5,4564,6.968770563311529e-05,0,Low
CVE-2015-6548,5.8,3755,1.6928485880373177e-06,0,Low
CVE-2008-6441,9.3,6142,0.9999999999451472,1,Critical
CVE-2017-9762,4.3,3118,2.1418461717566637e-18,0,Low
CVE-2012-2559,10.0,4928,0.9999999999842735,1,Critical
CVE-2015-1974,6.5,3840,6.595091371003717e-05,0,Low
CVE-2010-4774,7.5,5397,0.008323276340761165,0,Low
CVE-2018-10058,6.5,2766,4.586939724038124e-05,0,Low
CVE-2007-4939,9.3,6680,0.9999999999250986,1,Critical
CVE-2011-1709,7.2,5315,0.0005762349458409185,0,Low
CVE-2018-19340,4.3,2602,2.2134880622948388e-12,0,Low
CVE-2017-14715,3.5,3023,4.983283989375186e-14,0,Low
CVE-2011-0509,4.3,5460,1.8630182002839294e-12,0,Low
CVE-2017-16589,4.3,2934,2.084263471004258e-12,0,Low
CVE-2017-10781,4.6,3102,3.4285678913798826e-17,0,Low
CVE-2013-5390,3.5,4460,3.764213808444178e-14,0,Low
CVE-2019-11589,5.8,2323,0.0005112110993485442,0,Low
CVE-2019-16185,6.5,2305,8.665888352149905e-05,0,Low
CVE-2018-5119,5.0,2760,1.2477767617317503e-11,0,Low
CVE-2010-4523,7.2,5473,0.0004402351434570087,0,Low
CVE-2013-4957,6.8,4450,0.004905018357183125,0,Low
CVE-2016-5275,6.8,3387,0.0023177889709046994,0,Low
CVE-2017-16834,7.2,2968,5.8016119324452346e-05,0,Low
CVE-2014-3788,7.5,4241,0.010080959208315159,0,Low
CVE-2007-3389,5.0,6764,1.1612299332298737e-17,0,Low
CVE-2013-1296,9.3,4649,0.9999999994892135,1,Critical
CVE-2019-7230,5.8,2383,6.158682043927485e-11,0,Low
CVE-2015-7785,4.3,3019,3.0982361193660144e-12,0,Low
CVE-2017-12061,4.3,3075,1.5536884942324492e-12,0,Low
CVE-2013-4167,4.3,4464,1.7269796876891097e-12,0,Low
CVE-2018-4139,9.3,2830,0.9999999999320128,1,Critical
CVE-2015-6596,9.3,3740,0.9999999999554074,1,Critical
CVE-2014-3610,4.9,4070,1.0987133351920918e-25,0,Low
CVE-2017-0451,2.6,3249,5.064934144765675e-16,0,Low
CVE-2018-17900,5.0,2638,8.370505754871193e-12,0,Low
CVE-2014-6037,7.5,4085,0.01315800072588519,0,Low
CVE-2017-1154,4.0,3198,6.50167860135446e-14,0,Low
CVE-2016-10587,9.3,2771,0.9999999994107085,1,Critical
CVE-2015-1490,5.5,3806,1.2896729371411389e-11,0,Low
CVE-2019-11168,6.4,2240,2.7296728256094313e-11,0,Low
CVE-2012-3554,7.5,4892,0.008011877446278171,0,Low
CVE-2013-6852,6.8,4423,0.003319615009134457,0,Low
CVE-2015-5844,9.3,3758,0.9999999999366502,1,Critical
CVE-2018-8462,7.2,2667,0.00047108231327708597,0,Low
CVE-2014-5901,5.4,4126,3.583363110415716e-10,0,Low
CVE-2018-9919,7.5,2800,0.011946424855797798,0,Low
CVE-2010-0454,7.5,5817,0.00859138088810556,0,Low
CVE-2014-9624,5.0,3033,7.0911167028744024e-12,0,Low
CVE-2019-6617,5.5,2435,1.715943722950299e-11,0,Low
CVE-2016-2062,9.3,3527,0.9999999999513385,1,Critical
CVE-2008-1542,7.5,6487,0.015756510253908063,0,Low
CVE-2017-10943,4.3,2984,2.0922121650014108e-12,0,Low
CVE-2019-5364,9.0,2402,0.9999999707222851,1,Critical
CVE-2017-6301,6.8,3233,0.0044729348927683476,0,Low
CVE-2012-3544,5.0,4597,9.846289836343507e-18,0,Low
CVE-2014-2160,7.8,4262,2.8280232292612014e-11,0,Low
CVE-2017-8811,4.3,2969,3.9958259707953336e-12,0,Low
CVE-2019-10327,5.5,2407,1.3226110375848429e-11,0,Low
CVE-2011-4496,9.3,5155,0.9999999999216518,1,Critical
CVE-2008-1583,6.8,6414,0.0027170526775910074,0,Low
CVE-2016-6955,10.0,3367,0.9999999999841114,1,Critical
CVE-2019-15320,7.5,2324,0.016929961481008282,0,Low
CVE-2013-0272,6.8,4701,0.0025610120647028725,0,Low
CVE-2013-4969,2.1,4377,4.876870550858179e-26,0,Low
CVE-2016-7032,6.9,3184,0.0009594506284462152,0,Low
CVE-2015-8213,5.0,3677,9.059479329985928e-12,0,Low
CVE-2010-1134,7.5,5759,0.008553853530212178,0,Low
CVE-2018-1532,4.0,2771,6.293728051425452e-14,0,Low
CVE-2012-4387,5.0,4865,1.004924102872803e-17,0,Low
CVE-2018-13284,9.0,2467,0.9999999964948316,1,Critical
CVE-2013-3479,6.8,4501,0.003339319537736355,0,Low
CVE-2017-5542,4.3,3268,1.5766850079049868e-12,0,Low
CVE-2016-7394,4.3,2886,2.2618657542659367e-12,0,Low
CVE-2018-16790,5.8,2670,6.518304034435082e-10,0,Low
CVE-2011-1264,4.3,5312,1.8421453933921e-12,0,Low
CVE-2016-4280,10.0,3396,0.9999999999841465,1,Critical
CVE-2016-7649,6.8,3237,0.002134584207933078,0,Low
CVE-2019-5917,5.0,2486,8.384525452995182e-18,0,Low
CVE-2011-2927,4.3,4348,1.7117960661979499e-12,0,Low
CVE-2011-4436,3.5,5164,3.971458361549433e-14,0,Low
CVE-2018-4144,9.3,2830,0.9999999999366791,1,Critical
CVE-2019-1647,7.7,2534,0.9657761265179776,1,Critical
CVE-2016-5974,3.5,3384,3.4681625639978935e-14,0,Low
CVE-2014-3985,5.0,4130,7.17190973501034e-18,0,Low
CVE-2006-5302,7.5,7016,0.01639339048107364,0,Low
CVE-2018-6186,9.0,2891,0.9999999966061663,1,Critical
CVE-2015-4453,5.0,3833,3.941554646553081e-12,0,Low
CVE-2007-5151,7.5,6667,0.009160441787210013,0,Low
CVE-2006-4042,7.5,7084,0.00945311672797092,0,Low
CVE-2018-12369,7.5,2632,0.01732465918566614,0,Low
CVE-2019-8210,6.8,2267,0.0005020005227969021,0,Low
CVE-2009-1628,10.0,6033,0.9999999999821592,1,Critical
CVE-2019-15147,4.3,2328,3.1981722058491362e-18,0,Low
CVE-2017-1000405,6.9,2953,0.002189996380599974,0,Low
CVE-2015-0970,6.8,3911,0.003193118471241648,0,Low
CVE-2016-9643,5.0,3222,8.867724768489201e-18,0,Low
CVE-2008-5783,7.5,6210,0.0066940498127498315,0,Low
CVE-2015-3002,6.9,3919,0.002356724559242334,0,Low
CVE-2010-5184,6.2,4876,0.000618187140412333,0,Low
CVE-2016-6935,7.2,3367,0.000496854334097868,0,Low
CVE-2016-9966,10.0,3303,0.9999999999887765,1,Critical
CVE-2013-5443,6.8,4299,0.0032885281414641973,0,Low
CVE-2018-8929,6.8,2736,0.0029206917322454856,0,Low
CVE-2018-20211,6.8,2556,0.004249199448695095,0,Low
CVE-2009-4141,7.2,5826,0.0005990794288799107,0,Low
CVE-2018-8059,5.8,2853,1.4846372554271594e-10,0,Low
CVE-2014-6865,5.4,4109,3.5787285869694553e-10,0,Low
CVE-2011-4458,6.8,4959,0.0034573947927101813,0,Low
CVE-2012-5112,10.0,4830,0.9999999999852434,1,Critical
CVE-2018-15565,6.8,2691,0.004292906592990696,0,Low
CVE-2008-3835,7.5,6307,0.015545403376616238,0,Low
CVE-2019-7169,3.5,2529,4.799355849808183e-14,0,Low
CVE-2013-7477,4.3,2324,2.167134747947384e-12,0,Low
CVE-2013-6235,4.3,4353,1.7124477711602671e-12,0,Low
CVE-2016-10176,7.5,3258,0.0015040661991084078,0,Low
CVE-2015-7881,3.5,3720,2.685409525343781e-14,0,Low
CVE-2019-13253,6.8,2373,0.003166146974027937,0,Low
CVE-2016-9697,2.1,3209,9.906915963824052e-17,0,Low
CVE-2019-12893,5.0,2387,9.959560774715474e-18,0,Low
CVE-2012-1645,2.6,4874,3.8810400708730875e-16,0,Low
CVE-2008-2045,5.0,6454,1.1192232831657172e-11,0,Low
CVE-2013-7299,5.0,4357,9.540815064279159e-12,0,Low
CVE-2014-1700,7.5,4309,0.012474282793354058,0,Low
CVE-2019-9834,4.3,2484,1.4853343978650923e-12,0,Low
CVE-2017-8994,7.5,3004,0.012131134879025361,0,Low
CVE-2018-10057,4.0,2766,5.5148817602546293e-14,0,Low
CVE-2019-1010091,4.3,2360,2.6145496388195935e-13,0,Low
CVE-2009-3584,5.0,5853,1.0691691132525227e-11,0,Low
CVE-2009-3421,6.8,5941,0.003724769771043303,0,Low
CVE-2007-6734,4.0,5750,5.3462394100674313e-14,0,Low
CVE-2012-2897,10.0,4845,0.9999999999804705,1,Critical
CVE-2017-17937,4.3,2926,2.268763934991785e-12,0,Low
CVE-2014-5834,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2012-5584,4.3,4754,2.39400839656804e-12,0,Low
CVE-2018-6947,7.2,2863,0.00044535581489288227,0,Low
CVE-2019-4115,3.5,2285,4.711029194436656e-14,0,Low
CVE-2019-8113,5.0,2248,1.0338862964000252e-15,0,Low
CVE-2018-20029,4.9,2579,7.402714283874171e-26,0,Low
CVE-2018-9062,7.2,2723,0.00047309396005095833,0,Low
CVE-2018-1144,10.0,2814,0.9999999999827955,1,Critical
CVE-2016-10451,7.2,2815,2.8430169651087155e-05,0,Low
CVE-2009-5158,4.3,2324,3.80435906539335e-12,0,Low
CVE-2015-8865,7.5,3513,0.013079338829815147,0,Low
CVE-2015-1485,6.8,3840,0.0031759605350329344,0,Low
CVE-2008-4980,6.9,6265,0.002816258157125675,0,Low
CVE-2014-9236,4.3,4046,1.6728895366280934e-12,0,Low
CVE-2019-5609,6.4,2316,1.2243554144211728e-09,0,Low
CVE-2003-1547,4.3,8037,2.2668259311749473e-12,0,Low
CVE-2008-3324,7.6,6345,0.9999996637736692,1,Critical
CVE-2007-4631,6.9,6697,0.0029101435089644917,0,Low
CVE-2018-16079,2.6,2549,4.2094355464413937e-16,0,Low
CVE-2014-1248,9.3,4326,0.9999999999103979,1,Critical
CVE-2019-14216,6.8,2331,0.0041773367035490795,0,Low
CVE-2018-19156,5.0,2248,8.23397802693172e-18,0,Low
CVE-2015-2348,5.0,3930,1.1956748996489335e-11,0,Low
CVE-2017-16177,5.0,2765,1.2482518079849336e-11,0,Low
CVE-2018-3646,4.7,2697,8.507440498884941e-13,0,Low
CVE-2017-2526,6.8,3146,0.002119878838505509,0,Low
CVE-2015-5177,5.0,2993,8.714470028177216e-18,0,Low
CVE-2016-2110,4.3,3538,4.172716792294561e-12,0,Low
CVE-2019-12259,5.0,2337,1.3145734975287321e-17,0,Low
CVE-2008-6168,4.3,6160,1.9649910619021737e-12,0,Low
CVE-2017-11324,7.5,3083,0.010286779801851548,0,Low
CVE-2013-0001,4.3,4740,2.391458229504684e-12,0,Low
CVE-2016-8574,7.5,3260,0.013765751920434775,0,Low
CVE-2014-5321,5.8,4119,0.0008653216255394006,0,Low
CVE-2008-0808,4.3,6526,2.020511440883664e-12,0,Low
CVE-2008-3682,6.8,6349,0.0021921021980064953,0,Low
CVE-2017-12425,5.0,3072,1.390226389571e-17,0,Low
CVE-2018-1749,4.0,2642,8.068412967982114e-14,0,Low
CVE-2017-1498,3.5,2947,4.954535183068515e-14,0,Low
CVE-2014-6917,5.4,4107,3.5781837431385354e-10,0,Low
CVE-2008-6585,6.8,6117,0.0037748226049678867,0,Low
CVE-2014-3440,9.0,3998,0.9999999968804583,1,Critical
CVE-2018-10490,6.8,2786,0.002931797631989907,0,Low
CVE-2016-9131,5.0,3276,8.904254399859938e-18,0,Low
CVE-2007-5496,1.9,6432,3.078807872941065e-25,0,Low
CVE-2015-1198,5.0,3048,1.2754363280201616e-11,0,Low
CVE-2019-17354,7.5,2276,0.007323168676854612,0,Low
CVE-2015-6367,7.8,3701,2.7097868132283194e-11,0,Low
CVE-2018-8484,7.2,2640,0.0004701154692333031,0,Low
CVE-2016-9106,2.1,3309,3.5191514619272266e-32,0,Low
CVE-2015-5813,6.8,3758,0.0022207575565848553,0,Low
CVE-2018-16146,9.0,2674,0.9999999976637817,1,Critical
CVE-2019-1010163,7.2,2353,2.321442950091066e-06,0,Low
CVE-2009-0289,5.0,6183,1.1109873972766767e-17,0,Low
CVE-2019-2163,4.3,2288,2.9305295532988974e-12,0,Low
CVE-2019-7651,5.0,2518,1.58591906283636e-11,0,Low
CVE-2019-5362,9.0,2402,0.9999999707222851,1,Critical
CVE-2011-4809,4.3,5132,1.8170744567986094e-12,0,Low
CVE-2015-5265,4.0,3601,5.876829254437813e-14,0,Low
CVE-2011-0921,10.0,5440,0.9999999999859128,1,Critical
CVE-2016-7803,6.5,3128,3.558755839238365e-05,0,Low
CVE-2018-8583,7.6,2577,0.9999950672985283,1,Critical
CVE-2017-14853,10.0,2404,0.9999999999879816,1,Critical
CVE-2016-2458,4.3,3524,3.219666445621536e-12,0,Low
CVE-2008-0786,4.3,6530,3.5480452236978704e-12,0,Low
CVE-2011-2425,10.0,5257,0.9999999999862406,1,Critical
CVE-2018-4289,7.1,2465,0.889424689082329,1,Critical
CVE-2016-6970,10.0,3367,0.9999999999841114,1,Critical
CVE-2016-11014,7.5,2269,0.016860415619285335,0,Low
CVE-2013-4383,2.1,4353,5.3970879940552373e-17,0,Low
CVE-2013-0108,6.8,4694,0.003388578117949015,0,Low
CVE-2019-1010200,10.0,2354,0.999999999851908,1,Critical
CVE-2010-1139,7.2,5743,0.0005953082349194742,0,Low
CVE-2019-15563,7.5,2320,0.00971192292883275,0,Low
CVE-2008-3450,7.2,6359,0.0005810765023181725,0,Low
CVE-2017-7139,2.1,2992,3.390041682794645e-26,0,Low
CVE-2017-8713,1.9,3032,3.222714387987844e-25,0,Low
CVE-2019-4137,4.3,2409,2.1812035487532644e-12,0,Low
CVE-2008-6739,7.5,6099,0.006638095688160578,0,Low
CVE-2016-1907,5.0,3635,6.906675745382076e-18,0,Low
CVE-2018-11822,7.2,2624,0.0004695434608048138,0,Low
CVE-2017-8070,7.2,3175,0.0003442457951650484,0,Low
CVE-2019-6468,5.0,2276,1.3084829961654007e-17,0,Low
CVE-2017-14459,10.0,2822,0.999999999982806,1,Critical
CVE-2007-5625,4.3,6645,2.038898966805553e-12,0,Low
CVE-2017-14765,4.3,3018,2.2847096950145183e-12,0,Low
CVE-2008-0690,7.5,6533,0.00906831243939617,0,Low
CVE-2019-2536,1.2,2542,3.535703107123587e-32,0,Low
CVE-2016-0611,4.0,3633,2.128608442013569e-20,0,Low
CVE-2009-0010,9.3,6077,0.9999999999408127,1,Critical
CVE-2009-0264,10.0,6184,0.9999999999880582,1,Critical
CVE-2017-17052,7.2,2955,0.0004815198039408387,0,Low
CVE-2009-0021,5.0,6203,4.720899644098649e-12,0,Low
CVE-2018-1466,3.5,2785,6.63586099160565e-14,0,Low
CVE-2015-0988,2.1,3740,3.5886863382420784e-26,0,Low
CVE-2010-1782,9.3,5634,0.9999999999188902,1,Critical
CVE-2017-7670,5.0,3097,1.297272035383024e-17,0,Low
CVE-2018-18562,3.3,2599,1.0206406877178361e-19,0,Low
CVE-2018-15141,5.5,2698,1.1853504295089538e-11,0,Low
CVE-2013-7042,4.6,4405,5.386063985355811e-17,0,Low
CVE-2008-4135,7.8,6313,3.305927868364322e-11,0,Low
CVE-2017-9821,7.5,2686,0.017394784827474474,0,Low
CVE-2014-6035,7.5,4046,0.01311950425935886,0,Low
CVE-2014-5458,7.5,4147,0.007573470077928716,0,Low
CVE-2008-5691,9.3,6222,0.9999999999277644,1,Critical
CVE-2012-6661,5.0,4076,9.338884902717183e-12,0,Low
CVE-2019-0823,6.8,2458,0.000344933726381582,0,Low
CVE-2018-2446,5.0,2697,1.2418066460860962e-11,0,Low
CVE-2019-6243,4.3,2546,2.2040716353290597e-12,0,Low
CVE-2012-4433,7.5,4791,0.012934483498282521,0,Low
CVE-2018-8404,7.2,2696,0.0004721229892761093,0,Low
CVE-2013-3520,7.5,4581,0.013657426450379885,0,Low
CVE-2011-3793,5.0,5213,1.0183255712726928e-11,0,Low
CVE-2012-3458,4.3,4856,2.4126704505663747e-12,0,Low
CVE-2012-2133,4.0,4930,2.706615984663913e-25,0,Low
CVE-2019-13615,4.3,2361,2.4198870883761187e-18,0,Low
CVE-2014-3354,7.8,4116,2.796764532259426e-11,0,Low
CVE-2009-4899,7.5,2257,0.009665904391657662,0,Low
CVE-2015-8352,10.0,3051,0.9999999999831031,1,Critical
CVE-2014-4716,6.8,4200,0.003263917228055564,0,Low
CVE-2002-2235,5.0,8402,1.9172261986033967e-11,0,Low
CVE-2007-2138,6.0,6827,8.719559965465855e-05,0,Low
CVE-2018-10026,3.5,2822,4.907611236914944e-14,0,Low
CVE-2008-5269,7.5,6243,0.008872059872199677,0,Low
CVE-2011-2185,4.4,5272,5.452939241883023e-16,0,Low
CVE-2012-2716,6.8,4942,0.003452938629880666,0,Low
CVE-2008-0621,7.5,6539,0.011985120601542297,0,Low
CVE-2008-2505,4.3,6425,2.0050353788361186e-12,0,Low
CVE-2018-5363,3.5,2911,4.940975274007255e-14,0,Low
CVE-2016-2205,6.1,3460,1.9982074266226556e-07,0,Low
CVE-2018-0438,7.2,2645,0.00047029436466542986,0,Low
CVE-2010-1386,10.0,5613,0.9999999999860971,1,Critical
CVE-2008-0255,7.5,6561,0.00908748716298928,0,Low
CVE-2019-13624,10.0,2360,0.9999999999879412,1,Critical
CVE-2016-6122,4.0,3255,6.529952734935127e-14,0,Low
CVE-2011-3828,9.3,5150,0.9999999999408444,1,Critical
CVE-2019-11592,4.3,2439,2.1861907835843298e-12,0,Low
CVE-2008-0173,7.5,6561,0.00908748716298928,0,Low
CVE-2018-7438,6.8,2868,0.004350890388438663,0,Low
CVE-2016-0394,2.1,3255,4.477602467744791e-26,0,Low
CVE-2019-6278,3.5,2544,4.8048394848394174e-14,0,Low
CVE-2010-0550,4.0,5810,2.9893991856344586e-14,0,Low
CVE-2018-6775,6.1,2885,9.653723291707345e-15,0,Low
CVE-2015-5734,4.3,3706,1.630144658128629e-12,0,Low
CVE-2013-0189,5.0,4709,7.495106020200037e-18,0,Low
CVE-2014-2903,4.3,3009,2.09619787242219e-12,0,Low
CVE-2008-6881,7.5,5999,0.008710201960042498,0,Low
CVE-2008-5598,5.0,6225,1.0998805229776351e-11,0,Low
CVE-2018-1182,7.2,2856,0.00047790610023400746,0,Low
CVE-2014-1818,9.3,4222,0.9999999999365141,1,Critical
CVE-2011-0615,9.3,5344,0.9999999999170797,1,Critical
CVE-2016-0802,8.3,3616,0.9979056972651175,1,Critical
CVE-2012-6631,6.8,4367,0.003305539674713643,0,Low
CVE-2008-6407,7.5,6145,0.015357788823779587,0,Low
CVE-2018-14943,10.0,2706,0.9999999999882547,1,Critical
CVE-2007-5037,6.8,6674,0.004387315607838253,0,Low
CVE-2014-7701,5.4,4090,3.5735559183991417e-10,0,Low
CVE-2013-2027,4.6,3975,5.212604784384049e-17,0,Low
CVE-2014-5961,5.4,4122,3.5822720946442536e-10,0,Low
CVE-2016-10800,6.8,2339,0.0041798709506964985,0,Low
CVE-2012-5889,4.3,4792,1.770645433734181e-12,0,Low
CVE-2008-0535,7.8,6433,3.336267213213072e-11,0,Low
CVE-2016-8587,6.0,3170,2.8380404196375527e-05,0,Low
CVE-2019-10361,2.1,2346,3.227356275611382e-26,0,Low
CVE-2007-4540,7.5,6701,0.009183965013232714,0,Low
CVE-2012-4167,10.0,4880,0.9999999999900462,1,Critical
CVE-2016-8012,4.6,3214,4.9192005386264664e-17,0,Low
CVE-2019-14196,7.5,2346,0.01285236917400715,0,Low
CVE-2015-1006,10.0,2428,0.9999999998048885,1,Critical
CVE-2017-17749,3.5,2840,4.914340795711654e-14,0,Low
CVE-2010-4089,9.3,5543,0.9999999999446993,1,Critical
CVE-2009-4838,7.5,5719,0.008528067321573993,0,Low
CVE-2008-3840,5.0,6335,1.6380756702856856e-11,0,Low
CVE-2018-11098,6.5,2788,8.990434517277036e-05,0,Low
CVE-2018-2902,4.0,2633,6.227954072846112e-14,0,Low
CVE-2012-5054,9.3,4847,0.999999999939464,1,Critical
CVE-2013-3642,4.3,4581,3.4894544915537383e-12,0,Low
CVE-1999-0725,7.1,9632,0.9038316910020405,1,Critical
CVE-2007-4129,3.3,6629,5.698941996580292e-23,0,Low
CVE-2017-11090,5.0,2967,1.2675956825722951e-11,0,Low
CVE-2019-9900,7.5,2443,0.011629844535138484,0,Low
CVE-2017-9939,7.5,3068,0.007774753370790485,0,Low
CVE-2017-14709,5.8,2730,0.000778559823302381,0,Low
CVE-2009-4084,7.5,5877,0.008630374046605348,0,Low
CVE-2017-1502,3.5,3038,4.988977776522855e-14,0,Low
CVE-2018-9102,4.3,2808,1.7367720513085917e-12,0,Low
CVE-2004-2716,7.5,7671,0.009880863543161538,0,Low
CVE-2005-2310,9.3,7471,0.9999999999343165,1,Critical
CVE-2007-6140,7.5,6610,0.009121139642527445,0,Low
CVE-2019-11961,9.0,2402,0.9999999707222851,1,Critical
CVE-2017-14231,5.0,3035,8.742378181613956e-18,0,Low
CVE-2016-2774,7.1,3585,6.539046877613106e-12,0,Low
CVE-2019-1868,5.0,2402,8.221461735084173e-12,0,Low
CVE-2017-15829,6.9,2868,0.0021759016016058997,0,Low
CVE-2007-5556,7.8,6650,3.391839603995645e-11,0,Low
CVE-2007-4699,7.5,6622,0.023330293603372198,0,Low
CVE-2016-5161,6.8,3399,0.0028612169182357238,0,Low
CVE-2015-0131,3.5,3839,3.590398957279791e-14,0,Low
CVE-2016-0067,9.3,3613,0.9999999999053999,1,Critical
CVE-2019-11692,7.5,2354,0.01696801433559439,0,Low
CVE-2018-18559,6.8,2628,0.004272454497530193,0,Low
CVE-2013-0859,9.3,4407,0.9999999999374019,1,Critical
CVE-2019-12919,2.1,2387,3.2374454367611485e-26,0,Low
CVE-2017-11196,6.8,3095,0.004426396424066522,0,Low
CVE-2010-4979,7.5,5174,0.008184314589041933,0,Low
CVE-2015-3030,4.0,3921,4.65133684471736e-14,0,Low
CVE-2012-0400,7.9,5035,0.9981406697798485,1,Critical
CVE-2015-0622,7.1,3969,6.733026186311459e-12,0,Low
CVE-2013-6789,5.0,4432,9.595445353786484e-12,0,Low
CVE-2008-0907,7.5,6522,0.009060790485180652,0,Low
CVE-2007-2039,6.1,6834,2.8482474766253616e-19,0,Low
CVE-2017-14375,10.0,2983,0.9999999999884999,1,Critical
CVE-2018-16521,7.5,2675,0.01738047739690177,0,Low
CVE-2008-7036,4.3,5974,1.9373631083980795e-12,0,Low
CVE-2016-5095,7.5,3434,0.011679802250436083,0,Low
CVE-2015-9400,6.5,2295,4.932908923670623e-05,0,Low
CVE-2019-4008,5.0,2520,1.2251858861761445e-11,0,Low
CVE-2015-3239,3.3,3781,4.216965754728595e-17,0,Low
CVE-2015-7577,5.0,3607,5.0158053248357064e-12,0,Low
CVE-2016-3047,4.9,3318,5.7833568650588765e-06,0,Low
CVE-2015-5448,2.1,3720,3.583226481351858e-26,0,Low
CVE-2014-7587,5.4,4091,3.5738279776230767e-10,0,Low
CVE-2009-2747,5.0,5177,1.015538548548901e-11,0,Low
CVE-2012-5956,4.3,4769,1.7675478316877355e-12,0,Low
CVE-2008-3632,9.3,6321,0.999999999941902,1,Critical
CVE-2014-6918,5.4,4107,3.5781837431385354e-10,0,Low
CVE-2018-0213,6.5,2856,6.119131148048204e-05,0,Low
CVE-2014-3410,4.3,4030,2.2656284881077122e-12,0,Low
CVE-2017-10356,2.1,2996,3.39107415292683e-26,0,Low
CVE-2012-0395,9.3,5088,0.9999999999154479,1,Critical
CVE-2016-2488,9.3,3489,0.9999999999545472,1,Critical
CVE-2018-18695,4.6,2618,3.5480661967475184e-17,0,Low
CVE-2014-7062,5.4,4092,3.5741000575592167e-10,0,Low
CVE-2018-4064,5.5,2253,7.275994441685086e-12,0,Low
CVE-2014-1466,7.5,4369,0.007701559009332372,0,Low
CVE-2013-4778,7.8,4550,0.9632612225794135,1,Critical
CVE-2010-3613,4.0,5505,5.317413260847363e-20,0,Low
CVE-2014-3341,5.0,4153,9.393789107160052e-12,0,Low
CVE-2009-4620,7.5,5827,0.00859786759813981,0,Low
CVE-2018-7053,7.5,2877,0.017645066159987427,0,Low
CVE-2008-6551,5.1,6121,6.088720259163608e-07,0,Low
CVE-2015-9323,7.5,2329,0.009718514690943435,0,Low
CVE-2018-1337,5.0,2732,1.2451198417271507e-11,0,Low
CVE-2010-3294,4.3,5578,1.8798293560314602e-12,0,Low
CVE-2018-15859,2.1,2685,3.6031987895745317e-32,0,Low
CVE-2018-16545,6.8,2675,0.00035067729203523023,0,Low
CVE-2018-8331,9.3,2667,0.9999999992130151,1,Critical
CVE-2006-4285,7.5,7072,0.016462274780059048,0,Low
CVE-2014-3025,3.5,4173,3.682862087156927e-14,0,Low
CVE-2018-1847,4.0,2297,4.110407832217835e-14,0,Low
CVE-2014-100018,4.3,4006,1.6678031130561917e-12,0,Low
CVE-2008-5734,4.3,6215,1.9732358431209607e-12,0,Low
CVE-2013-1345,7.2,4558,0.0005439833220394115,0,Low
CVE-2015-5309,4.3,3677,2.2349612597451517e-18,0,Low
CVE-2016-5527,4.3,3355,9.252911144016963e-13,0,Low
CVE-2017-2616,4.7,2715,1.0084643438835783e-24,0,Low
CVE-2012-3343,6.8,4954,0.0034560835620094537,0,Low
CVE-2017-3185,5.0,2938,1.2648002708736217e-11,0,Low
CVE-2003-0456,5.0,8172,1.2756086409289741e-11,0,Low
CVE-2014-4840,7.5,4092,0.013164922136085383,0,Low
CVE-2016-4912,5.0,3202,8.854233339143071e-18,0,Low
